time	R_C_yaw	R_C_roll	R_C_pitch	R_Linear	R_A_pitch	R_A_roll	L_C_yaw	L_C_roll	L_C_pitch	L_Linear	L_A_pitch	L_A_roll	
0.63	0.0190305	-4.72094	1.56362	0.0126198	-1.52795	4.74966	0.0192858	-8.19476	1.38949	-0.0233362	-1.35717	8.2206	
0.64	0.0189925	-4.66586	1.5586	0.0116987	-1.52294	4.69458	0.0192629	-8.15822	1.3896	-0.0233066	-1.35728	8.18407	
0.65	0.0189516	-4.60649	1.55335	0.0107289	-1.51769	4.63521	0.0192379	-8.11831	1.38972	-0.0232745	-1.35741	8.14415	
0.66	0.0189077	-4.54278	1.54789	0.00971424	-1.51223	4.5715	0.0192107	-8.07485	1.38985	-0.0232396	-1.35754	8.1007	
0.67	0.0188608	-4.47469	1.54225	0.00865879	-1.5066	4.5034	0.0191811	-8.02768	1.39	-0.023202	-1.35769	8.05353	
0.68	0.0188108	-4.40214	1.53646	0.00756681	-1.50081	4.43086	0.0191492	-7.97662	1.39015	-0.0231615	-1.35784	8.00247	
0.69	0.0187577	-4.32507	1.53054	0.00644269	-1.4949	4.35378	0.0191146	-7.92146	1.39031	-0.0231182	-1.35801	7.94731	
0.7	0.0187015	-4.24337	1.52453	0.00529094	-1.48889	4.27209	0.0190774	-7.862	1.39048	-0.0230717	-1.35819	7.88784	
0.71	0.018642	-4.15694	1.51844	0.00411621	-1.4828	4.18566	0.0190374	-7.79799	1.39067	-0.0230221	-1.35838	7.82383	
0.72	0.0185792	-4.06565	1.5123	0.0029232	-1.47667	4.09436	0.0189943	-7.72919	1.39086	-0.0229693	-1.35858	7.75503	
0.73	0.018513	-3.96934	1.50614	0.00171673	-1.47052	3.99806	0.0189481	-7.65532	1.39107	-0.0229131	-1.35879	7.68117	
0.74	0.0184432	-3.86785	1.49999	0.000501621	-1.46437	3.89657	0.0188986	-7.5761	1.3913	-0.0228535	-1.35902	7.60195	
0.75	0.0183698	-3.76098	1.49386	-0.000717236	-1.45825	3.78969	0.0188456	-7.49123	1.39153	-0.0227903	-1.35927	7.51707	
0.76	0.0182925	-3.6485	1.48779	-0.00193496	-1.45218	3.67722	0.0187888	-7.40035	1.39178	-0.0227234	-1.35952	7.4262	
0.77	0.0182112	-3.53016	1.48179	-0.00314668	-1.44619	3.55888	0.0187281	-7.30313	1.39204	-0.0226529	-1.35979	7.32897	
0.78	0.0181258	-3.40569	1.47589	-0.00434755	-1.44029	3.43441	0.0186632	-7.19917	1.39232	-0.0225784	-1.36008	7.22501	
0.79	0.0180359	-3.27477	1.47012	-0.0055328	-1.43452	3.30349	0.0185939	-7.08806	1.39261	-0.0225001	-1.36037	7.11391	
0.8	0.0179414	-3.13705	1.46448	-0.00669773	-1.42888	3.16576	0.0185199	-6.96938	1.39292	-0.0224178	-1.36069	6.99522	
