time	COG_x	COG_y	COG_z	Pr_x	Pr_y	Pr_z	Pl_x	Pl_y	Pl_z	COG_Vx	COG_Vy	
0.5	0	0.0999164	0.255	-7.5088e-05	-0.000289926	5.95342e-05	-7.50258e-05	0.104758	5.93736e-05	0	5.66457e-05
0.52	0	0.0998812	0.255	-7.50869e-05	-0.000273825	5.95315e-05	-7.50251e-05	0.104758	5.93718e-05	0	-0.00358167
0.54	0	0.0997727	0.255	-7.50844e-05	-0.000257956	5.95248e-05	-7.50229e-05	0.104758	5.93661e-05	0	-0.00727517
0.56	0	0.0995894	0.255	-7.50804e-05	-0.000242447	5.95142e-05	-7.50191e-05	0.104757	5.93567e-05	0	-0.0110808
0.58	0	0.0993284	0.255	-7.50748e-05	-0.000227422	5.94995e-05	-7.50137e-05	0.104757	5.93432e-05	0	-0.0150571
0.6	0	0.0989856	0.255	-7.50675e-05	-0.000213004	5.94806e-05	-7.50066e-05	0.104757	5.93256e-05	0	-0.0192654
0.62	0	0.0985558	0.255	-7.50585e-05	-0.000199307	5.94571e-05	-7.49977e-05	0.104756	5.93036e-05	0	-0.0237706
0.64	0	0.0980323	0.255	-7.50476e-05	-0.000186439	5.94289e-05	-7.49869e-05	0.104755	5.92769e-05	0	-0.028642
0.66	0	0.0974071	0.255	-7.50345e-05	-0.000174498	5.93956e-05	-7.49739e-05	0.104754	5.92452e-05	0	-0.0339548
0.68	0	0.0966706	0.255	-7.50191e-05	-0.000163574	5.93568e-05	-7.49585e-05	0.104753	5.92082e-05	0	-0.0397907
0.7	0	0.0958114	0.255	-7.50012e-05	-0.000153745	5.9312e-05	-7.49404e-05	0.104752	5.91654e-05	0	-0.0462397
0.72	0	0.0948163	0.255	-7.49803e-05	-0.000145075	5.92609e-05	-7.49194e-05	0.104751	5.91163e-05	0	-0.0534012
0.74	0	0.0936699	0.255	-7.49562e-05	-0.000137619	5.92027e-05	-7.48951e-05	0.104749	5.90603e-05	0	-0.0613854
0.76	0	0.0923546	0.255	-7.49283e-05	-0.000131418	5.9137e-05	-7.48669e-05	0.104747	5.89971e-05	0	-0.0703155
