time	COG_x	COG_y	COG_z	Pr_x	Pr_y	Pr_z	Pl_x	Pl_y	Pl_z	COG_Vx	COG_Vy	
0.45	0	0.00274413	0.25	-8.13537e-05	2.31551e-05	6.33473e-05	-8.17815e-05	0.0795032	0.0390213	0	-0.00521055
0.475	0	0.00264702	0.25	-8.13507e-05	2.3e-05	6.33459e-05	-8.17843e-05	0.0798687	0.0397527	0	-0.00257382
0.5	0	0.00261491	0.25	-8.13497e-05	2.29487e-05	6.33455e-05	-8.17853e-05	0.0799914	0.0399985	0	-3.38198e-07
0.525	0	0.00264701	0.25	-8.13507e-05	2.3e-05	6.33459e-05	-8.17844e-05	0.0798684	0.0397527	0	0.00257313
0.55	0	0.0027441	0.25	-8.13537e-05	2.3155e-05	6.33473e-05	-8.17815e-05	0.0795027	0.0390213	0	0.00520984
0.575	0	0.00290856	0.25	-8.13589e-05	2.34177e-05	6.33496e-05	-8.17768e-05	0.0789034	0.0378222	0	0.00797458
0.6	0	0.00314446	0.25	-8.13662e-05	2.37944e-05	6.33529e-05	-8.17705e-05	0.0780851	0.0361851	0	0.0109353
0.625	0	0.00345757	0.25	-8.1376e-05	2.42944e-05	6.33573e-05	-8.17627e-05	0.077068	0.0341502	0	0.0141648
0.65	0	0.00385559	0.25	-8.13884e-05	2.493e-05	6.3363e-05	-8.17539e-05	0.0758772	0.0317676	0	0.0177423
0.675	0	0.00434831	0.25	-8.14037e-05	2.57168e-05	6.33702e-05	-8.17445e-05	0.0745421	0.029096	0	0.0217559
0.7	0	0.00494784	0.25	-8.14223e-05	2.66742e-05	6.33791e-05	-8.17351e-05	0.0730956	0.0262013	0	0.0263041
0.725	0	0.0056689	0.25	-8.14447e-05	2.78257e-05	6.33902e-05	-8.17268e-05	0.0715733	0.0231546	0	0.0314988
0.75	0	0.00652922	0.25	-8.14713e-05	2.91996e-05	6.34038e-05	-8.17206e-05	0.0700128	0.020031	0	0.0374675
