L_C_roll_angle	L_C_pitch_angle	L_linear_dis	L_A_pitch_angle	L_A_roll_angle	R_C_roll_angle	R_C_pitch_angle	R_linear_dis	R_A_pitch_angle	R_A_roll_angle	L_C_roll_current	L_C_pitch_current	L_A_pitch_current	L_A_roll_current	R_C_roll_current	R_C_pitch_current	R_A_pitch_current	R_A_roll_current	
-3.12253	5.75824	0.00127136	-5.58242	3.97253	-2.0667	5.05495	0.00261145	-5.56044	2.7967	-158.71	88.77	53.8	0	-190.99	110.29	-80.7	18.83	
-3.82582	5.84615	0.00127136	-5.58242	4.58791	-2.77	5.05495	0.00216475	-5.56044	3.5	-180.23	88.77	59.18	2.69	-145.26	112.98	-5.38	-5.38	
-4.44121	5.75824	0.000755946	-5.58242	5.02747	-3.4733	5.05495	0.00209603	-5.56044	4.2033	-185.61	88.77	51.11	-13.45	-129.12	91.46	-56.49	8.07	
-5.14451	5.75824	0.000755946	-5.58242	5.90659	-4.08868	5.05495	0.00209603	-5.56044	4.81868	-193.68	88.77	61.87	-8.07	-150.64	88.77	-61.87	32.28	
-5.75989	5.75824	0.000652862	-5.58242	6.52198	-4.70407	5.05495	0.0010652	-5.47253	5.52198	-169.47	94.15	51.11	-13.45	-91.46	91.46	-34.97	-13.45	
-6.28736	5.75824	0.000274889	-5.58242	7.04945	-5.31945	5.05495	0.000652862	-5.47253	6.04945	-196.37	88.77	51.11	8.07	-131.81	91.46	-59.18	0	
-6.81484	5.75824	6.87223e-05	-5.49451	7.48901	-5.75901	5.05495	0.000687223	-5.47253	6.48901	-182.92	88.77	45.73	0	-156.02	91.46	-51.11	2.69	
-7.2544	5.75824	6.87223e-05	-5.58242	8.01648	-6.28648	5.05495	0.000687223	-5.47253	6.92857	-150.64	88.77	56.49	21.52	-145.26	91.46	-45.73	29.59	
-7.51813	5.75824	6.87223e-05	-5.49451	8.19231	-6.46231	5.05495	0.000687223	-5.47253	7.1044	-142.57	88.77	61.87	-8.07	-137.19	88.77	-45.73	0	
-7.69396	5.75824	6.87223e-05	-5.58242	8.45604	-6.72604	5.05495	0.000687223	-5.47253	7.36813	-193.68	88.77	56.49	5.38	-145.26	91.46	-48.42	13.45	
-7.95769	5.75824	0.000240528	-5.40659	8.63187	-6.90187	5.05495	0.000652862	-5.47253	7.63187	-169.47	88.77	0	5.38	-137.19	91.46	-45.73	0	
