time	COG_x	COG_y	COG_z	Pr_x	Pr_y	Pr_z	Pl_x	Pl_y	Pl_z	COG_Vx	COG_Vy	BODY_x	BODY_y	BODY_z	
0.175	0.00317507	0.0279985	0.202786	-0.000404027	-0.00554052	-5.45827e-05	0.00843449	0.0783728	-5.49738e-05	0.0149321	0.108907	0.00735969	0.0247528	0.246724
0.2	0.00355022	0.0307451	0.202787	-0.000403312	-0.0055344	-5.45331e-05	0.00843519	0.0783789	-5.4988e-05	0.0151743	0.11157	0.00786823	0.0284625	0.24668
0.225	0.00392948	0.0335448	0.202788	-0.000402588	-0.00552818	-5.44498e-05	0.00843591	0.0783851	-5.49697e-05	0.0152634	0.113168	0.00838283	0.0322422	0.24665
0.25	0.00430904	0.0363711	0.202789	-0.000401862	-0.0055219	-5.43321e-05	0.00843663	0.0783914	-5.49176e-05	0.0152011	0.1137	0.00889846	0.0360568	0.246633
0.275	0.00468517	0.0391974	0.202789	-0.000401141	-0.00551562	-5.41804e-05	0.00843734	0.0783977	-5.48317e-05	0.0149889	0.113167	0.0094101	0.039871	0.246631
0.3	0.00505414	0.0419971	0.202788	-0.000400432	-0.0055094	-5.39967e-05	0.00843804	0.0784039	-5.47132e-05	0.0146286	0.111568	0.00991278	0.0436498	0.246644
0.325	0.00541229	0.0447437	0.202788	-0.000399743	-0.00550331	-5.37841e-05	0.00843872	0.07841	-5.45648e-05	0.0141218	0.108905	0.0104016	0.0473579	0.24667
0.35	0.005756	0.0474107	0.202787	-0.00039908	-0.00549739	-5.35471e-05	0.00843938	0.078416	-5.43902e-05	0.0134702	0.105176	0.0108715	0.0509601	0.246708
0.375	0.00608164	0.0499716	0.202785	-0.000398451	-0.00549171	-5.32917e-05	0.00844	0.0784217	-5.41948e-05	0.0126754	0.100381	0.0113176	0.0544211	0.246757
0.4	0.00638574	0.0523998	0.202784	-0.000397862	-0.00548632	-5.30235e-05	0.00844059	0.0784271	-5.39836e-05	0.0117391	0.0945214	0.011735	0.0577048	0.246814
0.425	0.00666469	0.054669	0.202782	-0.000397322	-0.00548129	-5.27515e-05	0.00844112	0.0784321	-5.3765e-05	0.0106628	0.0875964	0.0121187	0.0607761	0.246877
0.45	0.00691531	0.0567519	0.202781	-0.000390393	-0.00548978	-4.72352e-05	0.0084416	0.0784368	-5.35467e-05	0.00944835	0.0796061	0.0124637	0.0635995	0.246941
0.475	0.00713387	0.058623	0.202779	-0.000390012	-0.00548605	-4.70032e-05	0.00844202	0.0784409	-5.33331e-05	0.00809729	0.0705505	0.0127656	0.066136	0.247006
0.5	0.00731712	0.0602553	0.202778	-0.000389694	-0.00548279	-4.67899e-05	0.00844237	0.0784446	-5.31346e-05	0.00661129	0.0604297	0.0130194	0.0683507	0.247069
0	0.00731712	0.0602553	0.202778	-0.000389694	-0.00548279	-4.67899e-05	0.00844237	0.0784446	-5.31346e-05	0.0088117	0.0604368	0.0130194	0.0683507	0.247069
0.025	0.00752223	0.0616336	0.202778	-0.000367689	-0.00548011	0.000344184	0.00844277	0.0784476	-5.31755e-05	0.00770111	0.0505443	0.013294	0.0702113	0.246992
0.05	0.00770278	0.0627833	0.202783	-0.000218403	-0.00547844	0.00147846	0.00844306	0.0784502	-5.36457e-05	0.00679627	0.0420022	0.0135026	0.0717404	0.246656
0.075	0.00786378	0.0637351	0.202791	0.000173061	-0.00547824	0.00324502	0.00844322	0.0784522	-5.44825e-05	0.00607301	0.0345823	0.0136325	0.0729804	0.2461
