L_C_roll	L_A_roll	L_Linear	L_C_roll_c	L_A_roll_c	
-9.36264	8.30769	0	201.75	0	
-9.36264	8.3956	0	204.44	0	
-9.36264	8.30769	0	207.13	0	
-9.36264	8.30769	0	204.44	0	
-9.36264	8.30769	0	201.75	0	
-9.36264	8.30769	0	201.75	0	
-9.36264	8.3956	0	199.06	0	
-9.36264	8.48352	0	199.06	-2.69	
-9.36264	8.57143	0	196.37	-16.14	
-9.36264	8.57143	0	196.37	-34.97	
-9.36264	8.57143	0	196.37	-45.73	
-9.36264	8.57143	0	196.37	-53.8	
-9.36264	8.65934	0	196.37	-75.32	
-9.36264	8.65934	0	196.37	-75.32	
-9.36264	8.65934	0	196.37	-69.94	
-9.36264	8.65934	0	196.37	-75.32	
-9.36264	8.65934	0	196.37	-75.32	
-9.36264	8.65934	0	196.37	-67.25	
-9.36264	8.65934	0	196.37	-75.32	
-9.36264	8.65934	0	196.37	-78.01	
-9.36264	8.65934	0	196.37	-78.01	
-9.36264	8.65934	0	196.37	-75.32	
-9.36264	8.57143	0	196.37	-61.87	
-9.36264	8.65934	0	196.37	-67.25	
-9.36264	8.65934	0	196.37	-40.35	
-9.36264	8.57143	0	196.37	-32.28	
-9.36264	8.57143	0	196.37	-29.59	
-9.36264	8.57143	0	196.37	-34.97	
-9.36264	8.57143	0	196.37	-32.28	
-9.36264	8.57143	0	196.37	-43.04	
-9.36264	8.57143	0	193.68	-37.66	
-9.27473	8.57143	0	188.3	-45.73	
-9.36264	8.57143	0	190.99	-61.87	
-9.36264	8.57143	0	190.99	-40.35	
-9.36264	8.57143	0	193.68	-45.73	
-9.36264	8.57143	0	190.99	-56.49	
-9.27473	8.65934	0	193.68	-51.11	
-9.36264	8.57143	0	193.68	-45.73	
-9.36264	8.57143	0	190.99	-51.11	
-9.36264	8.65934	0	190.99	-53.8	
-9.27473	8.57143	0	190.99	-53.8	
-9.36264	8.57143	0	190.99	-59.18	
-9.27473	8.57143	0	190.99	-51.11	
-9.36264	8.57143	0	193.68	-45.73	
-9.27473	8.57143	0	190.99	-32.28	
-9.36264	8.57143	0	190.99	-32.28	
-9.27473	8.57143	0	190.99	-29.59	
-9.36264	8.57143	0	196.37	-29.59	
-9.27473	8.57143	0	193.68	-40.35	
-9.27473	8.57143	0	193.68	-32.28	
