time	COG_x	COG_y	COG_z	Pr_x	Pr_y	Pr_z	Pl_x	Pl_y	Pl_z	COG_Vx	COG_Vy	BODY_x	BODY_y	BODY_z	
0.4	0.0313657	0.060482	0.222585	0.0787099	-0.00615226	0.00552287	0.0268474	0.0746024	-8.78262e-08	0.0316463	-0.0269931	0.027733	0.0703542	0.279714
0.425	0.0322153	0.0597353	0.222574	0.0810129	-0.0061317	0.00329707	0.0268485	0.0746007	1.05569e-06	0.0363495	-0.0331219	0.0284245	0.0693649	0.280464
0.45	0.0331901	0.0588265	0.222566	0.0822574	-0.00612163	0.00153051	0.0268503	0.0745988	1.85772e-06	0.041946	-0.0400646	0.029511	0.0681331	0.281015
0.475	0.0343148	0.0577334	0.222562	0.0827329	-0.0061193	0.000396144	0.0268528	0.0745964	2.24189e-06	0.0485734	-0.0479919	0.0309729	0.0666271	0.28132
0.5	0.0356179	0.0564291	0.222562	0.0828044	-0.00612126	5.02103e-06	0.0268557	0.0745935	2.16965e-06	0.0563944	-0.0570987	0.0327776	0.0648105	0.281354
0	0.0356179	0.0564291	0.222562	0.0828044	-0.00612126	5.02103e-06	0.0268557	0.0745935	2.16965e-06	0.0563944	-0.0570987	0.0327776	0.0648105	0.281354
0.025	0.0371223	0.0548915	0.222565	0.0828075	-0.00612432	4.64051e-06	0.0268592	0.0745901	1.85026e-06	0.0643933	-0.0663785	0.0348824	0.0626624	0.281245
0.05	0.0388138	0.0531352	0.222567	0.082811	-0.00612782	4.22571e-06	0.0268631	0.0745862	1.50633e-06	0.0714371	-0.074681	0.0372474	0.0602115	0.281128
0.075	0.0406688	0.0511844	0.22257	0.0828148	-0.0061317	3.78826e-06	0.0268674	0.0745819	1.14921e-06	0.0775345	-0.0820065	0.0398391	0.0574925	0.281009
0.1	0.0426639	0.0490635	0.222572	0.0828189	-0.00613591	3.33943e-06	0.026872	0.0745772	7.89814e-07	0.0826943	-0.0883548	0.0426244	0.0545399	0.28089
0.125	0.0447759	0.0467968	0.222575	0.0828232	-0.00614041	2.88985e-06	0.0268768	0.0745722	4.38369e-07	0.086925	-0.093726	0.0455709	0.0513879	0.280775
0.15	0.0469817	0.0444085	0.222577	0.0828278	-0.00614515	2.44932e-06	0.0268819	0.074567	1.0414e-07	0.0902355	-0.0981201	0.0486466	0.0480704	0.280668
0.175	0.0492585	0.0419229	0.222579	0.0828324	-0.00615008	2.02656e-06	0.0268872	0.0745615	-2.04776e-07	0.0926343	-0.101537	0.0518199	0.0446211	0.280572
0.2	0.0515838	0.0393645	0.222581	0.0828372	-0.00615515	1.62912e-06	0.0268925	0.0745559	-4.81627e-07	0.0941302	-0.103977	0.0550598	0.0410736	0.28049
0.225	0.0539351	0.0367575	0.222582	0.0828297	-0.00615162	1.40339e-06	0.026898	0.0745501	-7.20776e-07	0.0947319	-0.10544	0.0583372	0.0374596	0.280422
0.25	0.0562903	0.0341263	0.222583	0.0828351	-0.00615741	1.03692e-06	0.0269004	0.0745498	-1.02174e-06	0.094448	-0.105926	0.0616191	0.0338145	0.280371
0.275	0.0586278	0.0314949	0.222583	0.0828405	-0.0061632	7.14688e-07	0.0269064	0.0745434	-1.19437e-06	0.0932872	-0.105436	0.0648758	0.0301713	0.280337
0.3	0.0609254	0.0288879	0.222583	0.0828458	-0.00616893	4.38571e-07	0.0269123	0.074537	-1.31854e-06	0.0912582	-0.103968	0.0680781	0.0265625	0.28032
0.325	0.0631617	0.0263297	0.222583	0.082851	-0.00617456	2.08655e-07	0.026918	0.0745308	-1.3959e-06	0.0883697	-0.101523	0.0711966	0.0230208	0.280319
0.35	0.0653156	0.0238444	0.222582	0.0828559	-0.00618003	2.39421e-08	0.0269235	0.0745247	-1.42927e-06	0.0846304	-0.0981019	0.0742019	0.0195795	0.280333
0.375	0.0673658	0.0214565	0.222581	0.0828607	-0.00618529	-1.18064e-07	0.0269288	0.0745188	-1.42313e-06	0.0800489	-0.0937037	0.077065	0.0162718	0.28036
