time	COG_x	COG_y	COG_z	Pr_x	Pr_y	Pr_z	Pl_x	Pl_y	Pl_z	BODY_x	BODY_y	BODY_z	BODY_vx	BODY_vy	BODY_vz	BODY_ax	BODY_ay	BODY_az	COG_vx	COG_vy	COG_vz	COG_ax	COG_ay	COG_az	
0.05	-0.00020952	0.0713122	0.226572	-5.12597e-05	0.00301735	0.0019335	-5.10586e-05	0.0792187	2.63849e-05	0.0280771	0.0839942	0.295919	-0.000453537	0.060618	-0.0179296	-0.0158588	-0.499618	-0.517336	0	0.0394699	0	0	-0.287907	0	
0.075	-0.000208256	0.0722091	0.226583	-5.13834e-05	0.00301911	0.00414116	-5.11381e-05	0.0792207	2.5287e-05	0.0280571	0.0852344	0.295194	-0.00080186	0.0496088	-0.0289874	-0.0139329	-0.44037	-0.44231	0	0.0327102	0	0	-0.253932	0	
0.1	-0.000206601	0.0729483	0.226598	-5.15266e-05	0.00302019	0.00692292	-5.12263e-05	0.0792224	2.38492e-05	0.0280302	0.0862328	0.294267	-0.00107489	0.0399352	-0.0371076	-0.010921	-0.386943	-0.324809	0	0.0267234	0	0	-0.225956	0	
0.125	-0.000204661	0.0735469	0.226614	-5.16779e-05	0.00302055	0.0100065	-5.13177e-05	0.0792237	2.22229e-05	0.0279992	0.087019	0.293229	-0.00124092	0.0314514	-0.0414959	-0.00664123	-0.339353	-0.175532	0	0.0213679	0	0	-0.203319	0	
0.15	-0.000202663	0.0740186	0.22663	-4.66436e-05	0.00300577	0.01309	-5.14068e-05	0.0792247	2.05758e-05	0.0279667	0.0876226	0.292185	-0.00129964	0.0241405	-0.0417629	-0.00234895	-0.292434	-0.0106795	0	0.0165174	0	0	-0.185486	0	
0.175	-0.000200818	0.0743749	0.226646	-4.67606e-05	0.00300465	0.0158723	-5.14853e-05	0.0792255	1.90784e-05	0.0279369	0.0880626	0.29124	-0.0011932	0.0176035	-0.0378129	0.00425774	-0.261479	0.158	0	0.0120572	0	0	-0.172035	0	
0.2	-0.000199328	0.0746237	0.226657	-4.68523e-05	0.00300295	0.0180804	-5.15472e-05	0.079226	1.78838e-05	0.0279126	0.0883615	0.290487	-0.00096935	0.0119549	-0.0300961	0.00895384	-0.225947	0.308674	0	0.00788181	0	0	-0.16265	0	
0.225	-0.000198358	0.0747706	0.226665	-4.69108e-05	0.00300077	0.019498	-5.15868e-05	0.0792263	1.71142e-05	0.0278968	0.0885345	0.290003	-0.000632705	0.00691936	-0.0193613	0.0134658	-0.20142	0.429393	0	0.00389269	0	0	-0.157107	0	
0.25	-0.000198022	0.0748192	0.226668	-4.69309e-05	0.00299821	0.0199865	-5.16005e-05	0.0792264	1.68484e-05	0.0278913	0.0885913	0.289836	-0.000219834	0.0022719	-0.00668165	0.0165148	-0.185898	0.507184	0	-4.46507e-06	0	0	-0.155277	0	
0.275	-0.000198359	0.0747704	0.226665	-4.69109e-05	0.00299542	0.019498	-5.15868e-05	0.0792263	1.71137e-05	0.0278968	0.0885352	0.290003	0.000220013	-0.00224303	0.0066696	0.0175939	-0.180597	0.53405	0	-0.00390172	0	0	-0.157116	0	
